YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W06,13072,,8257,0,,FR1,67320216,FR,Age70_79,UNK,
2021-W06,10978,,7085,0,,FRJ,67320216,FR,Age70_79,UNK,
2021-W06,4422,,3679,0,,FRG,67320216,FR,Age70_79,UNK,
2021-W06,4168,,5059,0,,FRE,67320216,FR,Age70_79,UNK,
2021-W06,287,,54,0,,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W06,41,,0,0,,UNK,67320216,FR,Age70_79,UNK,
2021-W06,8874,,6623,0,,FRL,67320216,FR,Age70_79,UNK,
2021-W06,4472,,4371,0,,FRC,67320216,FR,Age70_79,UNK,
2021-W06,259,,0,0,,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W06,4710,,2328,0,,FRB,67320216,FR,Age70_79,UNK,
2021-W06,4710,,4826,0,,FRD,67320216,FR,Age70_79,UNK,
2021-W06,1238,,618,0,,FRM,67320216,FR,Age70_79,UNK,
2021-W06,1291,,90,0,,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W06,12341,,7647,0,,FRK,67320216,FR,Age70_79,UNK,
2021-W06,5301,,3200,0,,FRH,67320216,FR,Age70_79,UNK,
2021-W06,96425,,65881,0,,FR,67320216,FR,Age70_79,UNK,5692912
2021-W06,13331,,11086,0,,FRF,67320216,FR,Age80+,UNK,
2021-W06,8297,,13924,0,,FRG,67320216,FR,Age80+,UNK,
2021-W06,14,,0,0,,UNK,67320216,FR,Age80+,UNK,
2021-W06,7338,,9022,0,,FRC,67320216,FR,Age80+,UNK,
2021-W06,149333,,156354,0,,FR,67320216,FR,Age80+,UNK,4144810
2021-W06,20182,,16254,0,,FR1,67320216,FR,Age80+,UNK,
2021-W06,155,,111,0,,FRY2,67320216,FR,Age80+,UNK,23504
2021-W06,8006,,8985,0,,FRB,67320216,FR,Age80+,UNK,
2021-W06,122,,0,0,,FRY5,67320216,FR,Age80+,UNK,1267
2021-W06,8843,,13124,0,,FRH,67320216,FR,Age80+,UNK,
2021-W06,1603,,934,0,,FRM,67320216,FR,Age80+,UNK,
2021-W06,13030,,11491,0,,FRL,67320216,FR,Age80+,UNK,
2021-W06,19593,,16596,0,,FRK,67320216,FR,Age80+,UNK,
2021-W06,6868,,8725,0,,FRE,67320216,FR,Age80+,UNK,
2021-W06,16714,,16041,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W06,16776,,18904,0,,FRI,67320216,FR,Age80+,UNK,
2021-W06,28,,46,0,,FRY3,67320216,FR,Age80+,UNK,3247
2021-W06,7199,,10897,0,,FRD,67320216,FR,Age80+,UNK,
2021-W06,1098,,151,0,,FRY4,67320216,FR,Age80+,UNK,24374
2021-W06,136,,63,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W06,87,,17,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W06,79386,,166227,0,,FR,67320216,FR,HCW,UNK,2223286
2021-W06,44507,,136568,0,,FR,67320216,FR,LTCF,UNK,626756
2021-W07,41,,3,0,,UNK,67320216,FR,ALL,UNK,
2021-W07,1189,,22,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W07,15686,,22318,0,,FRB,67320216,FR,ALL,UNK,
2021-W07,192520,,492105,0,684450,FR,67320216,FR,ALL,COM,52780048
2021-W07,2771,,2740,0,,FRM,67320216,FR,ALL,UNK,
2021-W07,12664,,24810,0,,FRD,67320216,FR,ALL,UNK,
2021-W07,3219,,1880,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W07,22451,,23079,0,,FRH,67320216,FR,ALL,UNK,
2021-W07,229,,387,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W07,22140,,33533,0,,FRG,67320216,FR,ALL,UNK,
2021-W07,34345,,80972,0,,FR1,67320216,FR,ALL,UNK,
2021-W07,20458,,46334,0,,FRL,67320216,FR,ALL,UNK,
2021-W07,8949,,33098,0,,FRC,67320216,FR,ALL,UNK,
2021-W07,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W07,26817,,42852,0,,FRF,67320216,FR,ALL,UNK,
2021-W07,62722,,0,0,547200,FR,67320216,FR,ALL,AZ,52780048
2021-W07,24037,,54141,0,,FRI,67320216,FR,ALL,UNK,
2021-W07,23876,,45113,0,,FRJ,67320216,FR,ALL,UNK,
2021-W07,463,,125,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W07,28129,,47202,0,,FRE,67320216,FR,ALL,UNK,
2021-W07,24088,,22562,0,0,FR,67320216,FR,ALL,MOD,52780048
2021-W07,497,,448,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W07,31369,,55610,0,,FRK,67320216,FR,ALL,UNK,
2021-W07,948,,264,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W07,6116,,1753,0,,FR,67320216,FR,Age18_24,UNK,5444270
2021-W07,6,,0,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W07,2,,1,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W07,392,,45,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W07,484,,139,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W07,165,,199,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W07,503,,134,0,,FRG,67320216,FR,Age18_24,UNK,
2021-W07,809,,139,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W07,299,,100,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W07,14,,2,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W07,246,,62,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W07,516,,76,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W07,12,,6,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W07,1,,0,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W07,599,,211,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W07,0,,0,0,,UNK,67320216,FR,Age18_24,UNK,
2021-W07,261,,179,0,,FRJ,67320216,FR,Age18_24,UNK,
2021-W07,1,,3,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W07,858,,193,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W07,6634,,3419,0,,FRF,67320216,FR,Age25_49,UNK,
2021-W07,2847,,4358,0,,FRL,67320216,FR,Age25_49,UNK,
2021-W07,6295,,4375,0,,FRE,67320216,FR,Age25_49,UNK,
2021-W07,51,,22,0,,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W07,4406,,1706,0,,FRD,67320216,FR,Age25_49,UNK,
2021-W07,1788,,2117,0,,FRC,67320216,FR,Age25_49,UNK,
2021-W07,25,,21,0,,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W07,2731,,1798,0,,FRB,67320216,FR,Age25_49,UNK,
2021-W07,9450,,7067,0,,FR1,67320216,FR,Age25_49,UNK,
2021-W07,63,,66,0,,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W07,491,,260,0,,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W07,4637,,3767,0,,FRI,67320216,FR,Age25_49,UNK,
2021-W07,470,,9,0,,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W07,62734,,41103,0,,FR,67320216,FR,Age25_49,UNK,20684932
2021-W07,5503,,1531,0,,FRH,67320216,FR,Age25_49,UNK,
2021-W07,3864,,3539,0,,FRJ,67320216,FR,Age25_49,UNK,
2021-W07,1,,0,0,,UNK,67320216,FR,Age25_49,UNK,
2021-W07,192,,147,0,,FRM,67320216,FR,Age25_49,UNK,
2021-W07,6406,,2702,0,,FRG,67320216,FR,Age25_49,UNK,
2021-W07,6880,,4199,0,,FRK,67320216,FR,Age25_49,UNK,
2021-W07,75,,20,0,,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W07,1408,,2334,0,,FRD,67320216,FR,Age50_59,UNK,
2021-W07,1111,,3173,0,,FRB,67320216,FR,Age50_59,UNK,
2021-W07,2656,,5072,0,,FRF,67320216,FR,Age50_59,UNK,
2021-W07,152,,90,0,,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W07,36,,33,0,,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W07,112,,186,0,,FRM,67320216,FR,Age50_59,UNK,
2021-W07,353,,660,0,,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W07,2418,,4505,0,,FRG,67320216,FR,Age50_59,UNK,
2021-W07,2674,,5262,0,,FRE,67320216,FR,Age50_59,UNK,
2021-W07,2254,,3214,0,,FRH,67320216,FR,Age50_59,UNK,
2021-W07,2258,,5715,0,,FRI,67320216,FR,Age50_59,UNK,
2021-W07,27411,,58003,0,,FR,67320216,FR,Age50_59,UNK,8805539
2021-W07,343,,8,0,,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W07,8,,1,0,,UNK,67320216,FR,Age50_59,UNK,
2021-W07,752,,3381,0,,FRC,67320216,FR,Age50_59,UNK,
2021-W07,1999,,5383,0,,FRJ,67320216,FR,Age50_59,UNK,
2021-W07,1847,,4680,0,,FRL,67320216,FR,Age50_59,UNK,
2021-W07,4036,,8389,0,,FR1,67320216,FR,Age50_59,UNK,
2021-W07,2919,,5897,0,,FRK,67320216,FR,Age50_59,UNK,
2021-W07,1068,,1925,0,,FRB,67320216,FR,Age60_69,UNK,
2021-W07,952,,1592,0,,FRD,67320216,FR,Age60_69,UNK,
2021-W07,1993,,4350,0,,FRI,67320216,FR,Age60_69,UNK,
2021-W07,266,,224,0,,FRM,67320216,FR,Age60_69,UNK,
2021-W07,1689,,2540,0,,FRG,67320216,FR,Age60_69,UNK,
2021-W07,257,,4,0,,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W07,156,,91,0,,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W07,14,,1,0,,UNK,67320216,FR,Age60_69,UNK,
2021-W07,2654,,3663,0,,FRE,67320216,FR,Age60_69,UNK,
2021-W07,3561,,8174,0,,FR1,67320216,FR,Age60_69,UNK,
2021-W07,676,,2431,0,,FRC,67320216,FR,Age60_69,UNK,
2021-W07,2373,,3769,0,,FRF,67320216,FR,Age60_69,UNK,
2021-W07,39,,72,0,,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W07,1850,,4259,0,,FRJ,67320216,FR,Age60_69,UNK,
2021-W07,2143,,4500,0,,FRL,67320216,FR,Age60_69,UNK,
2021-W07,537,,465,0,,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W07,133,,29,0,,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W07,1614,,1763,0,,FRH,67320216,FR,Age60_69,UNK,
2021-W07,2460,,4214,0,,FRK,67320216,FR,Age60_69,UNK,
2021-W07,24435,,44066,0,,FR,67320216,FR,Age60_69,UNK,8007585
2021-W07,1054,,206,0,,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W07,96,,122,0,,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W07,85,,157,0,,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W07,144,,27,0,,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W07,1006,,944,0,,FRM,67320216,FR,Age70_79,UNK,
2021-W07,5565,,12971,0,,FRL,67320216,FR,Age70_79,UNK,
2021-W07,7157,,16007,0,,FRK,67320216,FR,Age70_79,UNK,
2021-W07,6400,,12910,0,,FRJ,67320216,FR,Age70_79,UNK,
2021-W07,4928,,5532,0,,FRH,67320216,FR,Age70_79,UNK,
2021-W07,3788,,6567,0,,FRG,67320216,FR,Age70_79,UNK,
2021-W07,5925,,11351,0,,FRF,67320216,FR,Age70_79,UNK,
2021-W07,6675,,12766,0,,FRE,67320216,FR,Age70_79,UNK,
2021-W07,2096,,7436,0,,FRD,67320216,FR,Age70_79,UNK,
2021-W07,1998,,9400,0,,FRC,67320216,FR,Age70_79,UNK,
2021-W07,3836,,5309,0,,FRB,67320216,FR,Age70_79,UNK,
2021-W07,6346,,21037,0,,FR1,67320216,FR,Age70_79,UNK,
2021-W07,5785,,14795,0,,FRI,67320216,FR,Age70_79,UNK,
2021-W07,62987,,137539,0,,FR,67320216,FR,Age70_79,UNK,5692912
2021-W07,13,,1,0,,UNK,67320216,FR,Age70_79,UNK,
2021-W07,90,,1,0,,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W07,95580,,232160,0,,FR,67320216,FR,Age80+,UNK,4144810
2021-W07,8872,,25371,0,,FRI,67320216,FR,Age80+,UNK,
2021-W07,9992,,36033,0,,FR1,67320216,FR,Age80+,UNK,
2021-W07,1183,,1233,0,,FRM,67320216,FR,Age80+,UNK,
2021-W07,23,,0,0,,FRY5,67320216,FR,Age80+,UNK,1267
2021-W07,5,,0,0,,UNK,67320216,FR,Age80+,UNK,
2021-W07,9225,,20923,0,,FRE,67320216,FR,Age80+,UNK,
2021-W07,3433,,15666,0,,FRC,67320216,FR,Age80+,UNK,
2021-W07,6692,,10048,0,,FRB,67320216,FR,Age80+,UNK,
2021-W07,28,,78,0,,FRY3,67320216,FR,Age80+,UNK,3247
2021-W07,11086,,25096,0,,FRK,67320216,FR,Age80+,UNK,
2021-W07,59,,27,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W07,7754,,10992,0,,FRH,67320216,FR,Age80+,UNK,
2021-W07,43,,101,0,,FRY2,67320216,FR,Age80+,UNK,23504
2021-W07,7333,,17081,0,,FRG,67320216,FR,Age80+,UNK,
2021-W07,770,,287,0,,FRY4,67320216,FR,Age80+,UNK,24374
2021-W07,3284,,11663,0,,FRD,67320216,FR,Age80+,UNK,
2021-W07,8411,,19101,0,,FRF,67320216,FR,Age80+,UNK,
2021-W07,9498,,18840,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W07,7889,,19620,0,,FRL,67320216,FR,Age80+,UNK,
2021-W07,67,,43,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W07,79920,,103855,0,,FR,67320216,FR,HCW,UNK,2223286
2021-W07,30346,,100432,0,,FR,67320216,FR,LTCF,UNK,626756
2021-W08,126,,27,0,,UNK,67320216,FR,ALL,UNK,
2021-W08,23700,,15790,0,,FRG,67320216,FR,ALL,UNK,
2021-W08,15912,,15955,0,,FRB,67320216,FR,ALL,UNK,
2021-W08,2050,,3063,0,,FRM,67320216,FR,ALL,UNK,
2021-W08,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W08,48364,,34892,0,,FRF,67320216,FR,ALL,UNK,
2021-W08,30468,,22524,0,,FRH,67320216,FR,ALL,UNK,
2021-W08,47200,,23727,0,,FRE,67320216,FR,ALL,UNK,
2021-W08,38588,,51929,0,,FR1,67320216,FR,ALL,UNK,
2021-W08,19819,,20714,0,,FRD,67320216,FR,ALL,UNK,
2021-W08,50100,,58341,0,,FRK,67320216,FR,ALL,UNK,
2021-W08,694,,415,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W08,12018,,25439,0,,FRC,67320216,FR,ALL,UNK,
2021-W08,33786,,49254,0,,FRJ,67320216,FR,ALL,UNK,
2021-W08,22921,,18313,0,277200,FR,67320216,FR,ALL,MOD,52780048
2021-W08,204870,,390507,0,702000,FR,67320216,FR,ALL,COM,52780048
2021-W08,171150,,0,0,0,FR,67320216,FR,ALL,AZ,52780048
2021-W08,850,,906,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W08,558,,887,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W08,28664,,31539,0,,FRL,67320216,FR,ALL,UNK,
2021-W08,42019,,51111,0,,FRI,67320216,FR,ALL,UNK,
2021-W08,1028,,417,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W08,2997,,1890,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W08,587,,173,0,,FRJ,67320216,FR,Age18_24,UNK,
2021-W08,0,,1,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W08,214,,27,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W08,1180,,154,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W08,720,,156,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W08,256,,137,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W08,7309,,1171,0,,FR,67320216,FR,Age18_24,UNK,5444270
2021-W08,550,,23,0,,FRG,67320216,FR,Age18_24,UNK,
2021-W08,1116,,162,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W08,236,,28,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W08,3,,2,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W08,524,,97,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W08,8,,3,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W08,0,,0,0,,UNK,67320216,FR,Age18_24,UNK,
2021-W08,15,,3,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W08,1140,,70,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W08,3,,0,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W08,434,,62,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W08,318,,67,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W08,5,,6,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W08,2439,,819,0,,FRC,67320216,FR,Age25_49,UNK,
2021-W08,7811,,2984,0,,FRF,67320216,FR,Age25_49,UNK,
2021-W08,110,,32,0,,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W08,2567,,2029,0,,FRL,67320216,FR,Age25_49,UNK,
2021-W08,1642,,771,0,,FRB,67320216,FR,Age25_49,UNK,
2021-W08,57,,70,0,,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W08,138,,65,0,,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W08,7120,,2219,0,,FR1,67320216,FR,Age25_49,UNK,
2021-W08,4867,,1357,0,,FRH,67320216,FR,Age25_49,UNK,
2021-W08,24,,3,0,,UNK,67320216,FR,Age25_49,UNK,
2021-W08,174,,88,0,,FRM,67320216,FR,Age25_49,UNK,
2021-W08,4322,,538,0,,FRG,67320216,FR,Age25_49,UNK,
2021-W08,7269,,3083,0,,FRI,67320216,FR,Age25_49,UNK,
2021-W08,5474,,1947,0,,FRE,67320216,FR,Age25_49,UNK,
2021-W08,2932,,964,0,,FRD,67320216,FR,Age25_49,UNK,
2021-W08,4866,,3237,0,,FRJ,67320216,FR,Age25_49,UNK,
2021-W08,398,,220,0,,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W08,61901,,24487,0,,FR,67320216,FR,Age25_49,UNK,20684932
2021-W08,9295,,3828,0,,FRK,67320216,FR,Age25_49,UNK,
2021-W08,396,,233,0,,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W08,131,,65,0,,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W08,4815,,1058,0,,FRG,67320216,FR,Age50_59,UNK,
2021-W08,5815,,2234,0,,FRH,67320216,FR,Age50_59,UNK,
2021-W08,233,,306,0,,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W08,386,,102,0,,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W08,4100,,2323,0,,FRL,67320216,FR,Age50_59,UNK,
2021-W08,5490,,3785,0,,FRJ,67320216,FR,Age50_59,UNK,
2021-W08,8929,,4359,0,,FRK,67320216,FR,Age50_59,UNK,
2021-W08,4561,,1063,0,,FRD,67320216,FR,Age50_59,UNK,
2021-W08,9052,,2179,0,,FRE,67320216,FR,Age50_59,UNK,
2021-W08,7989,,3640,0,,FRI,67320216,FR,Age50_59,UNK,
2021-W08,3059,,1446,0,,FRC,67320216,FR,Age50_59,UNK,
2021-W08,9204,,2931,0,,FRF,67320216,FR,Age50_59,UNK,
2021-W08,2472,,1319,0,,FRB,67320216,FR,Age50_59,UNK,
2021-W08,206,,134,0,,FRM,67320216,FR,Age50_59,UNK,
2021-W08,329,,293,0,,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W08,7782,,3223,0,,FR1,67320216,FR,Age50_59,UNK,
2021-W08,9,,3,0,,UNK,67320216,FR,Age50_59,UNK,
2021-W08,64,,108,0,,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W08,74626,,30571,0,,FR,67320216,FR,Age50_59,UNK,8805539
2021-W08,8914,,3757,0,,FRK,67320216,FR,Age60_69,UNK,
2021-W08,80312,,28398,0,,FR,67320216,FR,Age60_69,UNK,8007585
2021-W08,533,,298,0,,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W08,5776,,3679,0,,FRJ,67320216,FR,Age60_69,UNK,
2021-W08,336,,94,0,,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W08,6233,,1467,0,,FRH,67320216,FR,Age60_69,UNK,
2021-W08,7408,,3705,0,,FR1,67320216,FR,Age60_69,UNK,
2021-W08,2901,,1040,0,,FRB,67320216,FR,Age60_69,UNK,
2021-W08,3227,,1554,0,,FRC,67320216,FR,Age60_69,UNK,
2021-W08,5141,,1191,0,,FRD,67320216,FR,Age60_69,UNK,
2021-W08,10422,,1772,0,,FRE,67320216,FR,Age60_69,UNK,
2021-W08,180,,74,0,,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W08,10230,,2820,0,,FRF,67320216,FR,Age60_69,UNK,
2021-W08,5023,,741,0,,FRG,67320216,FR,Age60_69,UNK,
2021-W08,36,,6,0,,UNK,67320216,FR,Age60_69,UNK,
2021-W08,115,,169,0,,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W08,8319,,3169,0,,FRI,67320216,FR,Age60_69,UNK,
2021-W08,350,,207,0,,FRM,67320216,FR,Age60_69,UNK,
2021-W08,168,,244,0,,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W08,5000,,2411,0,,FRL,67320216,FR,Age60_69,UNK,
2021-W08,4962,,6081,0,,FRH,67320216,FR,Age70_79,UNK,
2021-W08,6209,,17557,0,,FR1,67320216,FR,Age70_79,UNK,
2021-W08,1276,,8587,0,,FRC,67320216,FR,Age70_79,UNK,
2021-W08,136,,100,0,,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W08,38,,84,0,,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W08,45,,13,0,,UNK,67320216,FR,Age70_79,UNK,
2021-W08,7085,,14436,0,,FRJ,67320216,FR,Age70_79,UNK,
2021-W08,187,,138,0,,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W08,3227,,4995,0,,FRB,67320216,FR,Age70_79,UNK,
2021-W08,2750,,6818,0,,FRD,67320216,FR,Age70_79,UNK,
2021-W08,7066,,14991,0,,FRI,67320216,FR,Age70_79,UNK,
2021-W08,662,,1082,0,,FRM,67320216,FR,Age70_79,UNK,
2021-W08,8599,,9892,0,,FRF,67320216,FR,Age70_79,UNK,
2021-W08,214,,349,0,,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W08,8724,,16806,0,,FRK,67320216,FR,Age70_79,UNK,
2021-W08,72756,,124957,0,,FR,67320216,FR,Age70_79,UNK,5692912
2021-W08,3374,,5342,0,,FRG,67320216,FR,Age70_79,UNK,
2021-W08,7414,,10798,0,,FRL,67320216,FR,Age70_79,UNK,
2021-W08,984,,588,0,,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W08,9804,,6300,0,,FRE,67320216,FR,Age70_79,UNK,
2021-W08,10646,,26065,0,,FRI,67320216,FR,Age80+,UNK,
2021-W08,83,,106,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W08,8915,,25152,0,,FR1,67320216,FR,Age80+,UNK,
2021-W08,25,,54,0,,FRY3,67320216,FR,Age80+,UNK,3247
2021-W08,13109,,29423,0,,FRK,67320216,FR,Age80+,UNK,
2021-W08,5454,,7802,0,,FRB,67320216,FR,Age80+,UNK,
2021-W08,9976,,23928,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W08,649,,1549,0,,FRM,67320216,FR,Age80+,UNK,
2021-W08,101948,,199184,0,,FR,67320216,FR,Age80+,UNK,4144810
2021-W08,737,,487,0,,FRY4,67320216,FR,Age80+,UNK,24374
2021-W08,12,,2,0,,UNK,67320216,FR,Age80+,UNK,
2021-W08,11331,,16109,0,,FRF,67320216,FR,Age80+,UNK,
2021-W08,4116,,10610,0,,FRD,67320216,FR,Age80+,UNK,
2021-W08,11913,,11431,0,,FRE,67320216,FR,Age80+,UNK,
2021-W08,8152,,11320,0,,FRH,67320216,FR,Age80+,UNK,
2021-W08,5613,,8087,0,,FRG,67320216,FR,Age80+,UNK,
2021-W08,10,,33,0,,FRY5,67320216,FR,Age80+,UNK,1267
2021-W08,9320,,13835,0,,FRL,67320216,FR,Age80+,UNK,
2021-W08,1779,,13002,0,,FRC,67320216,FR,Age80+,UNK,
2021-W08,108,,189,0,,FRY2,67320216,FR,Age80+,UNK,23504
2021-W08,89,,52,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W08,74211,,52583,0,,FR,67320216,FR,HCW,UNK,2223286
2021-W08,20873,,54023,0,,FR,67320216,FR,LTCF,UNK,626756
2021-W09,30490,,15542,0,,FRB,67320216,FR,ALL,UNK,
2021-W09,754,,754,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W09,1281,,429,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W09,38157,,18021,0,,FRC,67320216,FR,ALL,UNK,
2021-W09,456789,,20,0,504000,FR,67320216,FR,ALL,AZ,52780048
2021-W09,422791,,303231,0,756990,FR,67320216,FR,ALL,COM,52780048
2021-W09,37796,,22832,0,0,FR,67320216,FR,ALL,MOD,52780048
2021-W09,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W09,222,,128,0,,UNK,67320216,FR,ALL,UNK,
2021-W09,3740,,3207,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W09,41276,,17320,0,,FRD,67320216,FR,ALL,UNK,
2021-W09,85926,,27688,0,,FRF,67320216,FR,ALL,UNK,
2021-W09,73895,,29246,0,,FRL,67320216,FR,ALL,UNK,
2021-W09,179323,,49422,0,,FR1,67320216,FR,ALL,UNK,
2021-W09,37525,,18602,0,,FRG,67320216,FR,ALL,UNK,
2021-W09,7036,,3249,0,,FRM,67320216,FR,ALL,UNK,
2021-W09,42438,,21424,0,,FRH,67320216,FR,ALL,UNK,
2021-W09,77630,,38978,0,,FRI,67320216,FR,ALL,UNK,
2021-W09,624,,558,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W09,78803,,37073,0,,FRJ,67320216,FR,ALL,UNK,
2021-W09,107573,,5569,0,,FRE,67320216,FR,ALL,UNK,
2021-W09,109632,,38219,0,,FRK,67320216,FR,ALL,UNK,
2021-W09,1051,,654,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W09,1416,,107,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W09,21,,4,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W09,300,,58,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W09,5,,1,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W09,2663,,117,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W09,403,,96,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W09,379,,98,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W09,5,,0,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W09,815,,56,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W09,10,,0,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W09,2,,3,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W09,953,,101,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W09,854,,131,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W09,383,,45,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W09,412,,166,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W09,746,,143,0,,FRJ,67320216,FR,Age18_24,UNK,
